Time [d]	u [m/s]	v [m/s]	Tair [deg C]	sol [W/m2]	vap [mbar]	lw [W/m2]	precip [m/h]
54378	1.58662569522858	0	1.16921386718803	10.2511682510376	6.20593908040657	272.537658691406	9.15603171354936e-06
54379	3.21965312957764	0	7.184411621094	9.45291328430176	9.59226142288249	293.52880859375	5.68662219140808e-06
54380	2.75935339927673	0	2.65203247070303	22.5104389190674	6.30493693282277	244.892562866211	0
54381	2.26042079925537	0	3.25188598632803	9.64809513092041	7.45295801140715	281.951446533203	3.49587207892908e-05
54382	2.4598491191864	0	3.280847167969	8.3462495803833	7.57779908096352	284.144195556641	3.32744134033822e-05
54383	2.28262567520142	0	0.218957519531045	18.9262275695801	5.81217981920898	247.680450439453	1.06014795164811e-06
54384	3.45191979408264	0	2.465570068359	8.92214012145996	6.91332689659978	271.479705810547	3.62656768023347e-05
54385	4.02909755706787	0	3.36074218750002	14.6287183761597	7.07204958268412	274.879119873047	3.07726673377653e-06
54386	2.17164206504822	0	2.45943603515605	12.5270395278931	6.63265384625302	267.702392578125	0
54387	0.885816633701324	0	-0.100958251952989	12.296669960022	5.98035707338621	270.068054199219	0
54388	0.885375201702118	0	-1.82282104492197	12.4373512268066	5.15659499880399	267.605163574219	4.52201422578783e-06
54389	2.32141280174255	0	-3.04251708984395	8.46326541900635	4.59665128257014	268.903045654297	3.81014372881811e-05
54390	2.25896668434143	0	-5.59528198242197	15.7760534286499	3.49530346573817	220.806671142578	0
54391	1.37892150878906	0	-8.02689208984396	13.022518157959	2.46439090334861	227.763427734375	0
54392	1.86002194881439	0	-6.01157226562498	11.3600368499756	2.79599169417518	247.134414672852	3.47873537975828e-06
54393	1.98082780838013	0	-2.151281738281	7.15986204147339	5.1290455105047	273.482482910156	1.17893675148177e-05
54394	3.89316701889038	0	-0.0323852539059999	5.38182640075684	6.02675403559173	278.359375	2.26368178522939e-05
54395	3.28334474563599	0	0.526239013672011	5.84608507156372	6.32113062791329	279.265045166016	2.27750549836653e-05
54396	3.8424596786499	0	0.956170654297011	8.28090000152588	6.46138454204159	280.180603027344	2.08779440274359e-05
54397	2.08486986160278	0	1.976403808594	5.93131589889526	6.97031890619853	283.944580078125	6.56069662202047e-06
54398	2.32042860984802	0	1.25637207031201	6.76167726516724	6.64256639288437	281.384918212891	7.72369983476689e-06
54399	1.29232084751129	0	1.15905151367201	6.50383996963501	6.4649093316501	271.204528808594	1.6105891770874e-06
54400	1.88130962848663	0	-0.809729003906	8.63023662567139	5.44854200709595	253.035842895508	0
54401	1.99707758426666	0	-2.38767089843799	11.0363025665283	4.76151741212293	239.723892211914	0
54402	1.47283041477203	0	-4.00736083984395	7.97081708908081	4.21991618638868	250.567199707031	3.33025569590164e-07
54403	1.1043016910553	0	-3.78363647460895	6.23200273513794	4.3637793393943	261.951141357422	7.51873004547733e-06
54404	1.91233694553375	0	-4.53674926757799	9.95757961273193	4.11345225124772	239.77668762207	6.30504107195722e-07
54405	2.43224883079529	0	-6.64920654296896	6.69098043441772	3.3537064354942	248.057083129883	1.39032206587015e-06
54406	2.94166803359985	0	-10.947210693359	10.1425437927246	2.38897891147013	231.357864379883	8.59838691111589e-07
54407	1.7414014339447	0	-15.0796875	9.92274284362793	1.72381029046704	221.177108764648	0
54408	2.03395533561707	0	-13.693518066406	7.16073942184448	1.79518160567745	233.373825073242	3.63447371556606e-06
54409	1.96656095981598	0	-10.015386962891	6.5475902557373	2.83034010523872	247.022674560547	1.81185631239108e-06
54410	1.34508919715881	0	-13.458197021484	8.1462287902832	2.00113576739829	232.812088012695	0
54411	1.55443572998047	0	-13.688238525391	6.31998109817505	1.95044557638766	246.306701660156	9.41992210654361e-07
54412	1.65322828292847	0	-10.620458984375	6.48318529129028	2.62351915009762	252.525634765625	2.15776455863508e-06
54413	2.24434304237366	0	-2.787512207031	4.25703096389771	4.94918184019967	272.259033203125	2.36041907757883e-05
54414	3.00201320648193	0	-3.19281616210895	4.51866054534912	4.62152236661795	269.218200683594	3.73591157969914e-05
54415	2.00312614440918	0	-5.00742187499998	5.26546096801758	4.07528714086458	254.807266235352	2.52347146872327e-05
54416	1.14998376369476	0	-7.11789550781197	6.62301921844482	3.5333322665338	255.478149414062	1.14170524688638e-06
54417	2.44469571113586	0	-8.801916503906	10.5902185440063	2.94873083075282	220.235885620117	0
54418	1.89515161514282	0	-12.746313476562	9.96702098846436	2.27463379080714	219.181289672852	0
54419	2.07733631134033	0	-15.754309082031	10.7014026641846	1.70157536885061	217.131378173828	0
54420	2.29661130905151	0	-14.274176025391	11.0347280502319	1.88257846903793	223.905899047852	6.73278211454292e-07
54421	2.02194571495056	0	-12.616705322266	6.06371974945068	2.07492431705463	246.470993041992	1.17240170362089e-06
54422	2.01353859901428	0	-15.229559326172	10.3877019882202	1.71579836512651	220.166442871094	0
54423	2.63524341583252	0	-14.610083007812	12.3915748596191	1.70118117858308	215.98274230957	0
54424	2.40294885635376	0	-12.917456054688	11.7520885467529	2.09334326540178	213.748443603516	0
54425	1.35704791545868	0	-17.748327636719	9.54291248321533	1.49611165242866	215.785583496094	2.17660287818136e-07
54426	1.74180543422699	0	-21.347174072266	12.4134387969971	1.05179599400416	206.757705688477	0
54427	1.77203190326691	0	-23.366613769531	11.5341806411743	0.868043936056614	210.800964355469	0
54428	2.05641555786133	0	-23.354849243164	14.9819049835205	0.869631853768648	201.204330444336	0
54429	2.15447068214417	0	-21.788031005859	15.031834602356	0.84270951787699	207.629501342773	0
54430	2.38707089424133	0	-18.13600769043	15.9159555435181	1.03128240851123	208.892944335938	0
54431	2.16159868240356	0	-14.441931152344	14.6228046417236	1.53804777780131	228.417541503906	0
54432	1.55544853210449	0	-11.431616210938	10.265528678894	2.46581005009668	253.522506713867	0
54433	1.21743094921112	0	-9.77658691406197	9.90774822235107	2.85486613773817	259.536926269531	0
54434	1.03760075569153	0	-10.399206542969	10.2162208557129	2.73170976624594	250.722045898438	0
54435	1.05409169197083	0	-11.397131347656	12.6366596221924	2.54124840809645	246.47119140625	0
54436	2.38886976242065	0	-8.36472167968799	9.13278198242188	3.21308820992856	261.43310546875	2.83942755332747e-06
54437	3.21268582344055	0	-7.45636596679697	9.05145740509033	3.42399172960245	260.125762939453	3.07285644238517e-06
54438	1.42358601093292	0	-7.32379760742197	9.93959140777588	3.45139017258589	254.772796630859	3.19660260730517e-07
54439	1.16815686225891	0	-9.32303466796895	16.4715957641602	2.90019500813237	239.611709594727	0
54440	2.20648741722107	0	-9.32849731445299	9.95071220397949	2.88761181960228	256.573181152344	1.61820897422634e-06
54441	2.32269215583801	0	-7.37055053710895	8.77089214324951	3.46609710507606	261.541595458984	2.63708266680219e-06
54442	1.66076898574829	0	-8.22531738281197	14.3501529693604	3.23052599425434	254.705474853516	8.43231191538508e-07
54443	1.38187873363495	0	-8.06735839843799	10.6242389678955	3.31005305913091	257.854461669922	5.78373891989436e-07
54444	0.823451399803162	0	-9.20920410156197	13.8300170898438	2.96565436493884	248.579193115234	0
54445	1.41368615627289	0	-10.856726074219	25.1097450256348	2.51351573666127	228.262924194336	0
54446	1.73191773891449	0	-12.1890625	19.5576877593994	2.06182638471568	237.81396484375	9.11155224356561e-07
54447	2.80146312713623	0	-5.574133300781	16.7119102478027	3.22424180269824	235.117401123047	0
54448	2.99459171295166	0	-6.68143310546896	29.1839942932129	2.77148315829086	222.825897216797	1.6963183055749e-07
54449	1.25660538673401	0	-9.91638793945299	15.107081413269	2.80775013238891	247.807678222656	1.02301618830501e-06
54450	1.5377801656723	0	-14.007971191406	14.7691497802734	2.01943125085133	240.021438598633	7.46336089226436e-07
54451	1.26412773132324	0	-15.042578125	12.9897451400757	1.84833309204218	240.906707763672	1.454542497312e-06
54452	1.69368612766266	0	-19.214559936523	39.4838485717773	1.15436035952019	216.22038269043	8.5713344964865e-07
54453	1.94704151153564	0	-17.672735595703	18.7496929168701	1.35907688336257	238.250305175781	6.45609260472056e-06
54454	2.49451184272766	0	-10.0103515625	11.1655349731445	2.50781904741979	251.684265136719	7.84641391267844e-06
54455	1.26503145694733	0	-7.96365966796896	30.7409725189209	3.02805618270495	247.425262451172	7.05667402043117e-07
54456	1.65055251121521	0	-7.85898437499998	14.1761512756348	3.30699434844854	259.047058105469	5.65380560146878e-07
54457	1.16558527946472	0	-5.73969116210895	16.4102344512939	3.91210983798886	254.323959350586	0
54458	1.7088770866394	0	-8.619390869141	50.9783973693848	2.90753512164093	223.492156982422	0
54459	2.2856457233429	0	-11.321966552734	49.3369522094727	2.2619166613104	217.290267944336	0
54460	2.67249345779419	0	-10.060430908203	39.6154899597168	2.43605384973594	231.994216918945	2.04342035835402e-06
54461	1.70456862449646	0	-12.111395263672	58.8312606811523	2.05635375212006	218.140121459961	0
54462	1.94040656089783	0	-10.710668945312	54.4366264343262	2.45887578214791	226.284561157227	0
54463	1.72405016422272	0	-9.664556884766	62.6041679382324	2.63139303636278	218.450729370117	0
54464	2.02440667152405	0	-9.62888183593799	67.0543823242188	2.5852555230566	219.938201904297	0
54465	1.00842750072479	0	-6.70740356445299	52.8489990234375	3.30663370694731	246.43994140625	0
54466	1.64647579193115	0	-6.88284912109396	27.2538547515869	3.53120960021643	267.201690673828	9.24099102424711e-07
54467	1.82763564586639	0	-7.50339355468799	19.4801025390625	3.36957741947985	266.911865234375	5.16687780165942e-06
54468	1.83125722408295	0	-7.30246582031197	26.9818687438965	3.44982894973743	264.39990234375	6.36406790969583e-06
54469	1.94136166572571	0	-9.43659057617197	29.5970726013184	2.85435872447169	259.388214111328	1.11630732943821e-05
54470	2.09113478660583	0	-12.394750976562	32.8221397399902	2.18085941242187	251.954254150391	9.83885406134908e-06
54471	2.87483191490173	0	-15.531561279297	17.1712779998779	1.66445077083232	246.759002685547	1.66045710001425e-05
54472	1.66293179988861	0	-16.559149169922	64.5872955322266	1.43955633048477	232.086044311523	6.79025839013372e-07
54473	0.830238580703735	0	-15.894812011719	43.90966796875	1.55895499673088	243.991973876953	0
54474	1.2892529964447	0	-14.506109619141	56.9180297851562	1.66876608569707	230.714309692383	4.59647979924839e-07
54475	1.66755020618439	0	-15.001959228516	79.9170608520508	1.55697670948907	218.741226196289	0
54476	1.63234794139862	0	-12.127600097656	32.2688140869141	2.11446505953805	252.096588134766	9.63745050184014e-06
54477	1.35091125965118	0	-8.133551025391	22.2494449615479	2.99453339764265	262.413391113281	1.1042474296927e-05
54478	1.78731989860535	0	-5.44553222656197	16.3334922790527	3.69240353855024	269.018829345703	2.58551436773915e-05
54479	1.23466086387634	0	-5.59467163085895	49.6583633422852	3.44509402451178	262.212524414062	1.01032981092431e-06
54480	2.19982028007507	0	-7.20316162109396	64.4214630126953	2.76606832384271	231.129699707031	0
54481	2.57196426391602	0	-7.90604248046896	85.8517990112305	2.22529044481149	213.7919921875	0
54482	2.49542021751404	0	-7.43314208984396	83.9451904296875	2.46928123102915	215.474899291992	0
54483	2.64756965637207	0	-8.30145874023395	87.1344680786133	2.30717543739323	213.860321044922	0
54484	1.3332587480545	0	-11.596014404297	56.5131454467773	2.26724604520086	227.475036621094	3.89550981102122e-06
54485	1.95410823822021	0	-11.159002685547	93.0977554321289	2.15364778007254	214.974334716797	0
54486	2.10188746452332	0	-5.556555175781	91.2366561889648	3.28510067801867	231.352478027344	0
54487	2.38611936569214	0	-2.866217041016	97.1751022338867	3.94537120593781	230.662658691406	0
54488	1.77081048488617	0	-3.560461425781	91.822380065918	3.77763851147407	229.579635620117	0
54489	2.45448803901672	0	-2.062658691406	97.9374160766602	4.13247856362328	231.139892578125	0
54490	2.56161284446716	0	-0.600683593749977	90.3661880493164	4.86663752266626	241.090698242188	0
54491	2.25813937187195	0	-2.26132812499998	82.3469848632812	4.10636107364715	238.933807373047	1.04288081577882e-06
54492	3.12596774101257	0	-3.526281738281	104.694450378418	3.37768816540861	222.070281982422	0
54493	2.73686361312866	0	-6.14807739257799	101.826683044434	2.86040692540314	217.44123840332	5.37117128058325e-07
54494	2.96698832511902	0	-6.152838134766	109.500190734863	2.55934618829902	215.500991821289	0
54495	2.67093276977539	0	-4.799230957031	96.3951950073242	3.05572951565685	230.024200439453	0
54496	1.83067667484283	0	-2.21091308593799	81.2865524291992	4.42323236556557	247.211517333984	4.50054358225317e-07
54497	2.53090667724609	0	0.390100097656045	82.2567825317383	5.31193437987375	259.569854736328	0
54498	2.82498645782471	0	0.283807373047011	48.51806640625	5.48479674859464	267.9501953125	2.56989627208289e-06
54499	3.4035964012146	0	1.99343261718803	102.045211791992	5.20358085527704	255.518753051758	0
54500	2.04647088050842	0	-1.79672851562498	82.1085815429688	4.54947127591788	251.171646118164	8.81271464297445e-06
54501	1.6539843082428	0	-2.31049194335895	86.3158340454102	4.4966117624739	266.822784423828	8.51313921480647e-06
54502	2.37787342071533	0	-0.561834716796966	80.513786315918	4.99436496426868	258.504791259766	1.52101165440399e-05
54503	1.44924402236938	0	-2.46732177734395	78.5306549072266	4.57621575760429	261.054870605469	5.53994949667767e-06
54504	1.5655996799469	0	-0.536230468749977	107.45093536377	5.06637972746607	259.732757568359	5.31175032847386e-07
54505	1.12932050228119	0	-1.16614379882799	80.3859939575195	5.17563326579961	265.083770751953	1.43169169556737e-06
54506	1.12003743648529	0	-0.322027587891	106.017478942871	5.01874926010998	258.65576171875	0
54507	1.47019755840302	0	-1.67706909179697	103.867050170898	4.6719633899283	256.548553466797	1.8615209127246e-06
54508	1.76092338562012	0	-1.543951416016	94.3598709106445	4.8107180626361	257.078887939453	1.50844385239503e-05
54509	1.94577121734619	0	-3.30979003906197	81.7803497314453	4.11899488429075	256.18896484375	3.28236112384022e-05
54510	2.20465445518494	0	-2.13385620117197	15.8263082504272	5.12461025355693	279.451538085938	6.50440779281781e-05
54511	2.43524432182312	0	0.566796875000023	82.6416473388672	5.93250496599024	280.953002929688	1.31576265024099e-05
54512	2.81391477584839	0	0.392358398438034	99.4542617797852	5.7745700517717	280.901550292969	1.6183821571758e-05
54513	2.28944063186646	0	0.773187255859	131.621734619141	5.55060103830955	260.63720703125	2.1409568439089e-06
54514	2.86331653594971	0	1.565026855469	139.355834960938	5.4128620961343	260.803680419922	2.41500654535937e-06
54515	1.75183367729187	0	0.780572509766046	112.222061157227	5.2746811313571	271.304595947266	0
54516	2.33182716369629	0	0.484887695312011	57.1407890319824	5.94322791301347	284.584777832031	1.40151895619864e-06
54517	2.45892691612244	0	3.478021240234	110.596221923828	6.69966897409745	275.972534179688	0
54518	1.50543999671936	0	2.37172851562502	95.5311584472656	6.36676299092865	271.734039306641	5.91572340150983e-06
54519	2.67068362236023	0	2.923089599609	176.899932861328	5.52785028803131	248.88069152832	0
54520	1.70782232284546	0	2.52004394531201	179.689590454102	5.02410856243888	245.480880737305	0
54521	0.897656679153442	0	3.862054443359	184.827713012695	5.20786036743407	248.634826660156	0
54522	1.85029363632202	0	3.349694824219	188.43620300293	4.91272482809912	247.217407226562	0
54523	2.04781532287598	0	3.816003417969	193.040679931641	5.49234096942144	250.843826293945	0
54524	1.30021488666534	0	3.77654418945303	185.868255615234	5.26789468675342	256.962677001953	0
54525	2.50999474525452	0	3.41787109375002	165.680068969727	5.4452283740526	257.386932373047	0
54526	3.28593778610229	0	2.49791870117201	199.43669128418	4.10077413678268	252.219497680664	0
54527	4.4079761505127	0	4.19796142578105	162.454376220703	5.31221094672975	266.662628173828	0
54528	3.13831758499146	0	0.890161132812011	196.068466186523	3.75564085938229	245.662139892578	1.98656405498494e-06
