wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,par_id
1.1883,0.005619,0.22584,p04917
0.93281,0.0021721,0.10943,p04918
1.051,0.0057052,0.80134,p04919
1.0713,0.0054516,0.67638,p04920
1.1377,0.0027982,0.77146,p04921
0.91852,0.0077436,0.51971,p04922
1.1951,0.0035382,0.58067,p04923
1.1725,0.0078977,0.44525,p04924
0.90217,0.0018404,0.29847,p04925
1.0054,0.0090513,0.13587,p04926
1.183,0.00247,0.24016,p04927
0.95524,0.002524,0.26307,p04928
0.83351,0.0075004,0.51645,p04929
1.0372,0.0081714,0.85664,p04930
0.9976,0.0057122,0.19282,p04931
1.1975,0.0090594,0.25277,p04932
0.87723,0.0043804,0.12606,p04933
1.1442,0.0090601,0.54223,p04934
1.1896,0.0040569,0.25367,p04935
0.94994,0.0043399,0.89459,p04936
1.1382,0.0045702,0.63598,p04937
0.93406,0.00046199,0.32873,p04938
0.96892,0.0041682,0.6158,p04939
0.91022,0.0071025,0.42368,p04940
0.96847,0.0082341,0.2114,p04941
0.89071,0.0079457,0.87736,p04942
1.0515,0.0011992,0.41583,p04943
1.0033,0.005437,0.32141,p04944
1.0474,0.0056817,0.76869,p04945
1.0679,0.0092243,0.37474,p04946
1.058,0.0034076,0.69362,p04947
1.0447,0.0038371,0.52562,p04948
0.96808,0.0026536,0.74783,p04949
0.97629,0.0065348,0.74506,p04950
1.0589,0.0087251,0.65263,p04951
0.93084,0.00048547,0.66454,p04952
0.81954,0.0061903,0.50821,p04953
1.1527,0.0072091,0.41633,p04954
0.82651,0.0077089,0.69993,p04955
1.1836,0.0066211,0.31053,p04956
0.83428,0.0095989,0.84471,p04957
0.96474,0.0002251,0.45481,p04958
1.0343,0.0054222,0.31746,p04959
1.1863,0.0042777,0.83929,p04960
0.97359,0.005612,0.69259,p04961
1.1698,0.0017833,0.78322,p04962
0.86153,0.006453,0.50967,p04963
1.1307,0.0023915,0.73119,p04964
0.85431,0.0020924,0.35106,p04965
0.82094,0.0098671,0.82259,p04966
0.96741,0.0067099,0.17547,p04967
0.98692,0.0073476,0.56704,p04968
0.91678,0.0085783,0.61176,p04969
1.0989,0.00011632,0.7555,p04970
0.81548,0.0024025,0.1397,p04971
0.98824,0.0027052,0.76715,p04972
1.0777,0.0091969,0.29056,p04973
1.113,0.00063156,0.70568,p04974
1.1178,0.0071055,0.85946,p04975
0.96344,0.0077634,0.44213,p04976
0.97031,0.0084566,0.33797,p04977
1.0445,0.0051826,0.54277,p04978
1.1658,0.0049162,0.46618,p04979
0.86256,0.0065231,0.29077,p04980
0.81429,0.0029126,0.36742,p04981
1.0144,0.0067537,0.76201,p04982
1.1864,3.9184e-06,0.67504,p04983
0.81181,0.0014321,0.8369,p04984
1.0871,0.0082922,0.7364,p04985
1.0033,0.0018099,0.19463,p04986
0.95743,0.0059299,0.50336,p04987
0.95336,0.0019487,0.87188,p04988
1.1815,0.0012777,0.86408,p04989
1.0416,0.0041795,0.87456,p04990
1.0924,0.00068502,0.2008,p04991
0.89258,0.0080155,0.84105,p04992
0.92839,0.0095839,0.41222,p04993
0.83122,0.0032409,0.50468,p04994
0.9345,0.003624,0.26461,p04995
1.0489,0.008877,0.65691,p04996
0.86676,0.0069148,0.71093,p04997
0.89733,0.00096766,0.284,p04998
0.85029,0.0024264,0.28011,p04999
0.89238,0.0062903,0.56723,p05000
